# elotto v3 mode=649 focus=off score=high items=8000/8000 ranked=7834 excl=166 void=0 blocks=52 paused_ms=0 pass_mean=-0,000000 pass_sigma=1,001305 pass_chi2=7853,4627 pass_stouffer=-0,0000 v_eff=1,0127 null_flags=0 flush_timeouts=0 drift_t=0.10 unlimited=on runs_cap=500 rounds=18 run_s=2,00 run_segs=52174 gap_s=0,80
# nodes=master,192.168.178.103,192.168.178.155,192.168.178.145
order;item;n1;n2;n3;n4;n5;n6;e1;e2;z_raw;z_ctr;block;k;skip_rank;z0;z1;z2;z3;round
7248;377;8;15;22;25;29;46;0;0;0,308765;0,4333;46;4;0;0,909515;-0,309631;1,176240;-1,158594;16
7249;45;7;8;9;15;25;46;0;0;1,314246;1,4388;46;4;0;-0,782591;0,989941;0,765132;1,656010;16
7250;186;7;9;15;21;25;46;0;0;-0,480947;-0,3564;46;4;0;-0,924993;-1,089746;-0,366654;1,419499;16
7251;156;7;9;10;21;25;46;0;0;1,358514;1,4831;46;4;0;1,147883;0,839490;0,058075;0,671580;16
7252;266;8;9;10;13;25;46;0;0;-1,139091;-1,0145;46;4;0;-1,009815;-0,880477;0,117513;-0,505403;16
7253;75;7;8;10;15;21;46;0;0;-0,482185;-0,3576;46;4;0;-0,496549;-0,268768;-0,761664;0,562611;16
7254;240;7;13;15;22;29;46;0;0;1,296910;1,4215;46;4;0;2,295147;0,178250;-0,447142;0,567564;16
7255;143;7;9;10;15;21;25;0;0;1,595025;1,7196;46;4;0;0,677338;1,424576;0,588677;0,499459;16
7256;71;7;8;10;13;29;46;0;0;-1,353623;-1,2291;46;4;0;-2,161413;-0,155466;-0,932547;0,542180;16
7257;220;7;10;15;21;25;29;0;0;1,866208;1,9908;46;4;0;0,815406;1,816491;1,288304;-0,187785;16
7258;360;8;13;15;21;22;46;0;0;-1,063866;-0,9393;46;4;0;-1,685915;-0,923817;0,278489;0,203511;16
7259;76;7;8;10;15;22;25;0;0;0,266663;0,3912;46;4;0;-0,114541;0,450052;-1,281122;1,478937;16
7260;300;8;9;13;21;22;46;0;0;0,561064;0,6856;46;4;0;-1,153455;1,079716;0,791755;0,404112;16
7261;430;9;15;21;22;25;46;0;0;0,525773;0,6503;46;4;0;0,469307;0,578214;-0,201344;0,205368;16
7262;263;8;9;10;13;22;29;0;0;0,012197;0,1368;46;4;0;-1,007339;1,773151;-0,143145;-0,598274;16
7263;137;7;9;10;13;22;29;0;0;0,090828;0,2154;46;4;0;-0,583848;0,236449;0,856764;-0,327710;16
7264;403;9;10;15;21;25;46;0;0;0,447142;0,5717;46;4;0;0,126304;0,005510;1,799712;-1,037243;16
7265;298;8;9;13;21;22;25;0;0;-0,781539;-0,6570;46;4;0;0,601184;-1,410460;-0,145002;-0,608799;16
7266;276;8;9;10;15;25;46;0;0;-1,494477;-1,3699;46;4;0;-1,213512;0,012321;0,381266;-2,169029;16
7267;55;7;8;9;22;29;46;0;0;-1,154570;-1,0300;46;4;0;-0,266849;-0,264434;-0,517724;-1,260133;16
7268;2;7;8;9;10;13;21;0;0;-1,387056;-1,2625;46;4;0;-0,452590;-0,183946;-1,209921;-0,927655;16
7269;124;7;8;21;22;29;46;0;0;-1,462592;-1,3380;46;4;0;-0,907038;-0,143083;-1,272454;-0,602608;16
7270;458;13;15;21;22;29;46;0;0;0,587996;0,7126;46;4;0;-0,268087;0,817820;0,537289;0,088970;16
7271;264;8;9;10;13;22;46;0;0;-1,561963;-1,4374;46;4;0;-1,076682;-0,630345;-0,545585;-0,871314;16
7272;244;7;13;21;22;29;46;0;0;-0,476303;-0,3517;46;4;0;-0,188837;-0,551714;-1,330653;1,118598;16
7273;4;7;8;9;10;13;25;0;0;-0,019998;0,1046;46;4;0;1,095876;-0,949821;0,569484;-0,755535;16
7274;333;8;10;13;21;22;25;0;0;0,995699;1,1203;46;4;0;-0,795593;1,629511;1,214626;-0,057146;16
7275;457;13;15;21;22;25;46;0;0;0,265115;0,3897;46;4;0;-0,187599;0,622792;-1,246450;1,341488;16
7276;277;8;9;10;15;29;46;0;0;1,527539;1,6521;46;4;0;-0,583229;1,714952;0,929822;0,993532;16
7277;172;7;9;13;21;22;25;0;0;0,627621;0,7522;46;4;0;-0,386343;0,695231;-0,136334;1,082688;16
7278;86;7;8;10;21;25;46;0;0;0,785501;0,9101;46;4;0;-1,266139;1,760149;-0,380894;1,457886;16
7279;110;7;8;13;22;29;46;0;0;-0,547814;-0,4232;46;4;0;-1,415970;-0,483609;-0,995699;1,799650;16
7280;91;7;8;10;25;29;46;0;0;0,218061;0,3426;46;4;0;0,233415;3,041147;-0,888588;-1,949853;16
7281;371;8;13;21;25;29;46;0;0;-0,440083;-0,3155;46;4;0;-0,164691;0,927408;-1,230352;-0,412532;16
7282;215;7;10;13;22;29;46;0;0;-0,094914;0,0297;46;4;0;-0,398106;1,062380;-1,029751;0,175650;16
7283;325;8;10;13;15;21;29;0;0;-0,013188;0,1114;46;4;0;-0,583848;-1,666164;0,884006;1,339630;16
7284;273;8;9;10;15;22;29;0;0;-0,137325;-0,0128;46;4;0;-0,263134;-0,273721;0,076649;0,185556;16
7285;370;8;13;21;22;29;46;0;0;-1,182431;-1,0579;46;4;0;-1,545989;1,423338;-2,183826;-0,058385;16
7286;47;7;8;9;21;22;25;0;0;-1,416156;-1,2916;46;4;0;-0,609232;-0,092314;-0,105997;-2,024769;16
7287;392;9;10;13;21;25;29;0;0;0,213107;0,3377;46;4;0;0,458782;0,606075;-0,633503;-0,005139;16
7288;450;10;15;21;22;25;29;0;0;-0,121536;0,0030;46;4;0;-1,414732;0,766432;-0,292976;0,698203;16
7289;407;9;10;15;22;29;46;0;0;-1,183979;-1,0594;46;4;0;-0,265610;0,169582;-2,469868;0,197939;16
7290;253;8;9;10;13;15;21;0;0;0,493268;0,6178;46;4;0;-1,079159;-0,285485;-0,448380;2,799559;16
7291;444;10;13;15;25;29;46;0;0;-0,071077;0,0535;46;4;0;-0,805499;0,003034;1,754515;-1,094204;16
7292;234;7;13;15;21;22;46;0;0;-0,271059;-0,1465;46;4;0;-2,183702;1,321799;0,900723;-0,580938;16
7293;69;7;8;10;13;25;29;0;0;-0,130514;-0,0059;46;4;0;-1,392443;0,461816;-0,041606;0,711205;16
7294;34;7;8;9;13;25;29;0;0;0,001363;0,1259;46;4;0;0,545461;0,854969;-0,886730;-0,510975;16
7295;441;10;13;15;22;25;29;0;0;-0,197381;-0,0728;46;4;0;-0,918802;2,285179;-1,037800;-0,723340;16
7296;48;7;8;9;21;22;29;0;0;0,037272;0,1618;46;4;0;-0,559701;1,344707;1,810857;-2,521318;16
7297;132;7;9;10;13;21;22;0;0;0,912425;1,0370;46;4;0;0,751634;-0,191995;0,563912;0,701298;16
7298;388;9;10;13;15;29;46;0;0;2,401453;2,5260;46;4;0;1,188127;1,126151;0,651210;1,837418;16
7299;15;7;8;9;10;21;46;0;0;-1,743680;-1,6191;46;4;0;-1,021579;-0,928151;-0,130762;-1,406869;16
7300;418;9;13;15;21;25;46;0;0;-1,928184;-1,8036;46;4;0;-0,212365;-0,346780;-1,278645;-2,018578;16
7301;378;8;21;22;25;29;46;0;0;1,159770;1,2843;46;4;0;-0,183884;2,772441;0,715600;-0,984616;16
7302;11;7;8;9;10;15;46;0;0;1,143673;1,2682;46;4;0;-1,181936;1,368854;1,054888;1,045539;16
7303;36;7;8;9;13;29;46;0;0;-1,450519;-1,3260;46;4;0;-0,651953;0,880972;-1,518871;-1,611185;16
7304;269;8;9;10;15;21;25;0;0;-1,323904;-1,1993;46;4;0;-0,985050;0,492153;-2,027184;-0,127728;16
7305;317;8;9;15;25;29;46;0;0;1,222304;1,3469;46;4;0;0,536174;-0,834661;1,437516;1,305578;16
7306;390;9;10;13;21;22;29;0;0;0,482742;0,6073;46;4;0;0,177693;0,233353;0,750272;-0,195834;16
7307;272;8;9;10;15;22;25;0;0;-1,527291;-1,4027;46;4;0;-1,246326;-1,469897;-0,439093;0,100734;16
7308;133;7;9;10;13;21;25;0;0;0,425162;0,5497;46;4;0;1,263043;1,215926;-1,208683;-0,419962;16
7309;330;8;10;13;15;25;29;0;0;-0,799803;-0,6752;46;4;0;-1,543513;0,691516;-1,270596;0,522986;16
7310;26;7;8;9;13;15;46;0;0;-0,013188;0,1114;46;4;0;-1,202367;1,103862;-0,242207;0,314337;16
7311;308;8;9;15;21;22;25;0;0;-0,793302;-0,6687;46;4;0;-1,297715;-1,357833;0,277250;0,791693;16
7312;250;7;15;21;25;29;46;0;0;1,739594;1,8642;46;4;0;-0,885987;1,641275;2,038700;0,685201;16
7313;440;10;13;15;21;29;46;0;0;-0,063957;0,0606;46;4;0;-1,208559;0,237068;-0,044702;0,888278;16
7314;292;8;9;13;15;22;25;0;0;0,372845;0,4974;46;4;0;0,234034;0,826488;-0,330744;0,015912;16
7315;436;10;13;15;21;22;29;0;0;0,268211;0,3928;46;4;0;1,199272;-0,771509;1,087703;-0,979044;16
7316;29;7;8;9;13;21;29;0;0;0,061728;0,1863;46;4;0;-1,089684;1,864784;0,872862;-1,524505;16
7317;337;8;10;13;21;25;46;0;0;0,123333;0,2479;46;4;0;-0,359720;0,261834;0,580009;-0,235458;16
7318;96;7;8;13;15;22;25;0;0;0,553014;0,6776;46;4;0;-0,464973;1,557691;-0,817387;0,830698;16
7319;23;7;8;9;13;15;22;0;0;1,683871;1,8084;46;4;0;0,923755;0,941648;0,378170;1,124170;16
7320;411;9;10;21;22;29;46;0;0;-0,997928;-0,8734;46;4;0;-0,629664;-0,988826;-1,065042;0,687677;16
7321;353;8;10;21;22;25;29;0;0;0,896637;1,0212;46;4;0;0,312665;0,308269;0,466088;0,706251;16
7322;285;8;9;10;22;25;46;0;0;-0,099248;0,0253;46;4;0;-1,411636;0,511347;0,747177;-0,045383;16
7323;89;7;8;10;22;25;46;0;0;-0,516857;-0,3923;46;4;0;-2,150888;1,624558;-0,217442;-0,289943;16
7324;343;8;10;15;21;22;25;0;0;1,570569;1,6951;46;4;0;-0,219794;2,561315;0,592392;0,207226;16
7325;113;7;8;15;21;22;29;0;0;0,744329;0,8689;46;4;0;-1,019721;2,660996;-0,556729;0,404112;16
7326;203;7;10;13;15;22;46;0;0;0,397921;0,5225;46;4;0;-1,129309;0,092809;0,079745;1,752596;16
7327;62;7;8;10;13;21;22;0;0;0,059561;0,1841;46;4;0;-0,373341;0,309507;-0,213108;0,396063;16
7328;374;8;15;21;22;25;46;0;0;0,045630;0,1702;46;4;0;0,816644;1,188684;0,180046;-2,094113;16
7329;51;7;8;9;21;25;46;0;0;-0,400149;-0,2756;46;4;0;-2,173796;1,256170;0,606013;-0,488686;16
7330;281;8;9;10;21;25;29;0;0;-0,281275;-0,1567;46;4;0;-0,621615;0,858064;-0,188342;-0,610656;16
7331;306;8;9;13;22;29;46;0;0;0,044392;0,1690;46;4;0;-1,500792;0,305173;-0,112807;1,397210;16
7332;157;7;9;10;21;29;46;0;0;-0,791135;-0,6666;46;4;0;-1,931713;0,115098;-0,970314;1,204658;16
7333;335;8;10;13;21;22;46;0;0;0,419900;0,5445;46;4;0;0,384485;0,872304;0,287157;-0,704146;16
7334;147;7;9;10;15;22;29;0;0;0,544966;0,6695;46;4;0;-1,286570;1,191161;0,619634;0,565707;16
7335;90;7;8;10;22;29;46;0;0;0,040368;0,1649;46;4;0;-1,391205;1,759530;-0,387085;0,099496;16
7336;12;7;8;9;10;21;22;0;0;-2,082659;-1,9581;46;4;0;-1,407302;-1,087269;-0,718325;-0,952421;16
7337;267;8;9;10;13;29;46;0;0;0,495435;0,6200;46;4;0;2,521133;0,399283;0,197381;-2,126927;16
7338;402;9;10;15;21;25;29;0;0;0,039129;0,1637;46;4;0;-0,930565;0,572641;-0,408136;0,844319;16
7339;180;7;9;13;22;29;46;0;0;1,575336;0,2840;47;4;0;-0,681053;2,301896;0,840109;0,689720;16
7340;286;8;9;10;22;29;46;0;0;1,853020;0,5617;47;4;0;0,590658;1,187446;1,080335;0,847601;16
7341;459;13;15;21;25;29;46;0;0;1,616199;0,3248;47;4;0;-1,291523;2,433153;1,669755;0,421014;16
7342;366;8;13;15;22;29;46;0;0;0,319104;-0,9723;47;4;0;-0,947282;0,739190;0,837014;0,009287;16
7343;131;7;9;10;13;15;46;0;0;2,163208;0,8719;47;4;0;0,361577;1,822682;0,687801;1,454357;16
7344;116;7;8;15;21;25;46;0;0;0,021298;-1,2701;47;4;0;1,368916;1,311893;-2,124946;-0,513266;16
7345;230;7;10;21;25;29;46;0;0;2,042477;0,7511;47;4;0;-0,265610;2,490114;1,293938;0,566512;16
7346;97;7;8;13;15;22;29;0;0;0,715972;-0,5754;47;4;0;0,499645;0,681610;0,238926;0,011764;16
7347;114;7;8;15;21;22;46;0;0;2,425723;1,1344;47;4;0;1,821506;0,879734;-0,172182;2,322389;16
7348;228;7;10;21;22;25;46;0;0;-1,027213;-2,3186;47;4;0;-1,064299;-0,083026;-0,452033;-0,455067;16
7349;294;8;9;13;15;22;46;0;0;1,508779;0,2174;47;4;0;-1,141073;1,931651;1,059903;1,167076;16
7350;74;7;8;10;15;21;29;0;0;1,537878;0,2465;47;4;0;1,070491;2,642422;-0,500945;-0,136211;16
7351;198;7;10;13;15;21;25;0;0;1,483084;0,1917;47;4;0;1,222180;2,863454;-0,931866;-0,187599;16
7352;309;8;9;15;21;22;29;0;0;2,250507;0,9591;47;4;0;0,709533;1,859831;-0,239669;2,171319;16
7353;187;7;9;15;21;29;46;0;0;1,802251;0,5109;47;4;0;0,760921;1,660468;0,527444;0,655668;16
7354;142;7;9;10;15;21;22;0;0;1,505992;0,2146;47;4;0;-0,791259;-0,159800;1,898217;2,064827;16
7355;275;8;9;10;15;25;29;0;0;1,465440;0,1741;47;4;0;1,304525;-0,055784;1,442531;0,239607;16
7356;178;7;9;13;22;25;29;0;0;1,430768;0,1394;47;4;0;0,139925;1,412813;0,435812;0,872986;16
7357;59;7;8;10;13;15;25;0;0;0,398663;-0,8927;47;4;0;1,120641;1,141011;-1,240197;-0,224128;16
7358;155;7;9;10;21;25;29;0;0;0,059066;-1,2323;47;4;0;-0,569608;0,661797;-0,648919;0,674861;16
7359;446;10;13;21;22;25;46;0;0;0,281027;-1,0103;47;4;0;0,119494;0,209826;-0,448937;0,681672;16
7360;258;8;9;10;13;21;22;0;0;2,356070;1,0647;47;4;0;1,182555;2,316755;0,887783;0,325048;16
7361;408;9;10;15;25;29;46;0;0;1,380927;0,0896;47;4;0;-1,071729;2,821353;0,482247;0,529983;16
7362;88;7;8;10;22;25;29;0;0;1,336349;0,0450;47;4;0;-0,910134;1,066095;0,372040;2,144696;16
7363;159;7;9;10;22;25;46;0;0;0,697398;-0,5940;47;4;0;-0,394391;0,240164;0,272359;1,276664;16
7364;101;7;8;13;15;29;46;0;0;3,041766;1,7504;47;4;0;0,520696;2,396005;2,028236;1,138596;16
7365;41;7;8;9;15;22;25;0;0;1,666969;0,3756;47;4;0;0,253847;2,334091;-0,120175;0,866175;16
7366;461;13;21;22;25;29;46;0;0;1,920197;0,6288;47;4;0;-0,443922;0,658702;3,115444;0,510170;16
7367;49;7;8;9;21;22;46;0;0;1,731359;0,4400;47;4;0;0,459401;1,449342;0,007987;1,545989;16
7368;246;7;13;22;25;29;46;0;0;-0,029780;-1,3211;47;4;0;0,719439;-0,100982;0,457482;-1,135500;16
7369;61;7;8;10;13;15;46;0;0;1,977776;0,6864;47;4;0;2,472221;1,220260;-0,333159;0,596231;16
7370;373;8;15;21;22;25;29;0;0;1,052474;-0,2389;47;4;0;-0,275517;0,952793;0,604837;0,822835;16
7371;324;8;10;13;15;21;25;0;0;-0,150203;-1,4416;47;4;0;-1,082254;-0,828469;1,441912;0,168406;16
7372;196;7;9;22;25;29;46;0;0;0,447266;-0,8441;47;4;0;-0,009287;1,137296;-0,655730;0,422253;16
7373;144;7;9;10;15;21;29;0;0;2,053931;0,7626;47;4;0;0,462497;2,321708;0,677895;0,645762;16
7374;42;7;8;9;15;22;29;0;0;0,560877;-0,7305;47;4;0;-1,525558;1,059284;1,836303;-0,248275;16
7375;117;7;8;15;21;29;46;0;0;0,086618;-1,2047;47;4;0;0,251370;0,381328;0,568307;-1,027770;16
7376;242;7;13;21;22;25;29;0;0;0,740738;-0,5506;47;4;0;0,401202;2,078387;-1,318208;0,320095;16
7377;27;7;8;9;13;21;22;0;0;1,771603;0,4802;47;4;0;0,485405;2,097580;-0,165991;1,126213;16
7378;290;8;9;13;15;21;29;0;0;1,146583;-0,1448;47;4;0;-1,986816;1,271649;0,718758;2,289575;16
7379;227;7;10;21;22;25;29;0;0;1,843733;0,5524;47;4;0;0,670527;-0,206854;1,719286;1,504507;16
7380;166;7;9;13;15;22;25;0;0;0,715663;-0,5757;47;4;0;0,481071;0,783768;0,332416;-0,165929;16
7381;37;7;8;9;15;21;22;0;0;1,151845;-0,1395;47;4;0;1,924283;-0,654491;-0,047736;1,081635;16
7382;381;9;10;13;15;21;29;0;0;1,389285;0,0979;47;4;0;-0,375817;1,587410;0,843205;0,723773;16
7383;422;9;13;15;22;29;46;0;0;2,377431;1,0861;47;4;0;0,349194;2,610846;0,793055;1,001766;16
7384;226;7;10;15;25;29;46;0;0;1,910601;0,6192;47;4;0;1,285951;1,667898;2,172496;-1,305144;16
7385;279;8;9;10;21;22;29;0;0;1,688639;0,3973;47;4;0;0,500883;1,963227;0,328701;0,584467;16
7386;214;7;10;13;22;25;46;0;0;1,006657;-0,2847;47;4;0;-0,849458;1,330467;0,688420;0,843886;16
7387;247;7;15;21;22;25;29;0;0;1,339754;0,0484;47;4;0;-0,334954;2,540883;1,232643;-0,759064;16
7388;384;9;10;13;15;22;29;0;0;1,385261;0,0939;47;4;0;1,520605;-0,652015;1,758911;0,143021;16
7389;252;7;21;22;25;29;46;0;0;0,039873;-1,2515;47;4;0;-0,843886;2,127299;-0,424791;-0,778876;16
7390;153;7;9;10;21;22;29;0;0;2,133799;0,8424;47;4;0;-0,086060;2,353903;-0,104077;2,103833;16
7391;39;7;8;9;15;21;29;0;0;1,423028;0,1317;47;4;0;0,593135;0,458101;0,675418;1,119403;16
7392;341;8;10;13;22;29;46;0;0;2,110273;0,8189;47;4;0;0,706437;1,134200;1,506922;0,872986;16
7393;400;6;11;14;17;24;32;0;0;0,384919;0,2610;48;4;0;0,429063;-0,530478;0,902457;-0,031205;17
7394;101;4;5;12;14;32;44;0;0;1,947934;1,8240;48;4;0;1,198033;1,335606;0,319847;1,042382;17
7395;79;4;5;11;14;28;32;0;0;0,077826;-0,0461;48;4;0;-0,435254;0,739995;0,500636;-0,649724;17
7396;326;5;11;12;14;17;44;0;0;0,385538;0,2616;48;4;0;-0,614805;1,235305;0,050522;0,100053;17
7397;127;4;6;11;12;14;17;0;0;-0,028047;-0,1519;48;4;0;-0,014859;0,012507;-0,514752;0,461011;17
7398;228;4;11;17;24;28;44;0;0;-0,524286;-0,6482;48;4;0;0,050769;-1,838718;0,350185;0,389191;17
7399;366;5;12;14;24;32;44;0;0;0,406588;0,2827;48;4;0;0,528744;-0,341641;0,301273;0,324800;17
7400;56;4;5;6;28;32;44;0;0;0,171316;0,0474;48;4;0;0,473022;0,415566;-1,276292;0,730336;17
7401;246;4;12;24;28;32;44;0;0;-1,240940;-1,3648;48;4;0;0,384485;-2,444236;0,191066;-0,613195;17
7402;426;6;12;17;24;32;44;0;0;0,153671;0,0298;48;4;0;0,126304;0,005077;-0,418785;0,594745;17
7403;453;11;14;17;28;32;44;0;0;-0,067362;-0,1913;48;4;0;-0,430921;0,661364;0,384857;-0,750025;17
7404;235;4;12;14;17;28;32;0;0;-0,165805;-0,2897;48;4;0;-0,244560;-0,358357;0,358234;-0,086927;17
7405;434;6;17;24;28;32;44;0;0;-0,557101;-0,6810;48;4;0;-0,999909;0,050274;-1,381546;1,216979;17
7406;23;4;5;6;12;14;24;0;0;0,032009;-0,0919;48;4;0;-0,806738;-0,308207;1,192213;-0,013250;17
7407;67;4;5;11;12;24;32;0;0;0,659816;0,5359;48;4;0;-0,091633;0,705942;-0,569855;1,275178;17
7408;391;6;11;12;17;24;44;0;0;0,343746;0,2199;48;4;0;-0,212365;-0,498902;0,927841;0,470917;17
7409;408;6;11;14;28;32;44;0;0;-0,911248;-1,0351;48;4;0;-0,887226;-0,041978;-1,271339;0,378046;17
7410;275;5;6;11;14;28;32;0;0;0,950811;0,8269;48;4;0;1,349103;1,048945;0,174349;-0,670775;17
7411;310;5;6;14;17;24;44;0;0;-0,383742;-0,5076;48;4;0;0,260038;-0,754606;-0,196515;-0,076402;17
7412;311;5;6;14;17;28;32;0;0;-1,425752;-1,5496;48;4;0;0,225986;-2,351984;-1,593291;0,867785;17
7413;14;4;5;6;11;17;32;0;0;-0,486829;-0,6107;48;4;0;-0,578895;0,000743;-0,256571;-0,138935;17
7414;330;5;11;12;14;28;32;0;0;-0,034548;-0,1584;48;4;0;0,398725;-0,875338;-0,455934;0,863451;17
7415;70;4;5;11;12;28;44;0;0;0,747115;0,6232;48;4;0;0,352909;1,253880;-0,215089;0,102529;17
7416;314;5;6;14;24;28;32;0;0;-1,313379;-1,4373;48;4;0;-0,928089;-0,885864;0,763150;-1,575956;17
7417;457;12;14;17;24;28;44;0;0;-0,962947;-1,0868;48;4;0;0,396868;-0,282823;-1,816181;-0,223757;17
7418;225;4;11;14;24;32;44;0;0;1,584500;1,4606;48;4;0;0,405536;2,155346;0,729717;-0,121599;17
7419;229;4;11;17;24;32;44;0;0;0,495745;0,3719;48;4;0;0,611709;-0,447513;0,883882;-0,056589;17
7420;341;5;11;12;24;32;44;0;0;-0,596726;-0,7206;48;4;0;1,532987;-0,518714;-0,854659;-1,353066;17
7421;348;5;11;14;17;32;44;0;0;-0,097700;-0,2216;48;4;0;-1,135500;-0,621491;0,584838;0,976753;17
7422;297;5;6;12;14;32;44;0;0;1,285146;1,1613;48;4;0;-0,785687;1,956602;0,784820;0,614557;17
7423;205;4;11;12;14;28;44;0;0;0,751758;0,6279;48;4;0;0,242702;-0,471660;1,142063;0,590411;17
7424;166;4;6;12;14;24;28;0;0;2,047306;1,9234;48;4;0;1,167076;-0,305731;-0,350061;3,583327;17
7425;217;4;11;14;17;24;28;0;0;0,497912;0,3740;48;4;0;-0,078631;0,084327;1,764917;-0,774790;17
7426;312;5;6;14;17;28;44;0;0;-0,461444;-0,5853;48;4;0;-1,051297;-1,000404;1,501164;-0,372350;17
7427;103;4;5;12;17;24;32;0;0;-0,645328;-0,7692;48;4;0;0,833361;0,027366;-0,194038;-1,957345;17
7428;456;12;14;17;24;28;32;0;0;-2,931807;-3,0557;48;4;0;-3,285150;-1,531006;-1,160514;0,113055;17
7429;460;12;14;24;28;32;44;0;0;1,277716;1,1538;48;4;0;0,754111;2,286603;-0,213231;-0,272050;17
7430;413;6;11;24;28;32;44;0;0;1,740523;1,6166;48;4;0;2,397924;-0,493330;0,091385;1,485066;17
7431;81;4;5;11;14;32;44;0;0;0,390181;0,2663;48;4;0;0,269325;0,774047;-0,097452;-0,165558;17
7432;112;4;5;14;17;24;28;0;0;-0,985855;-1,1097;48;4;0;-0,797451;0,149955;0,655420;-1,979634;17
7433;163;4;6;12;14;17;28;0;0;0,352414;0,2285;48;4;0;-1,092161;0,182151;0,092623;1,522214;17
7434;110;4;5;12;24;32;44;0;0;-0,808781;-0,9327;48;4;0;0,505836;-1,205958;-0,868280;-0,049160;17
7435;440;11;12;14;17;32;44;0;0;-0,823330;-0,9472;48;4;0;0,944186;-1,335977;-0,015726;-1,239144;17
7436;360;5;12;14;17;24;44;0;0;-0,378789;-0,5027;48;4;0;0,056961;0,526392;-0,959913;-0,381018;17
7437;75;4;5;11;14;17;44;0;0;0,104758;-0,0191;48;4;0;-0,279232;0,296691;0,336564;-0,144507;17
7438;267;5;6;11;12;32;44;0;0;-0,646256;-0,7702;48;4;0;-1,222799;0,316504;0,237502;-0,623720;17
7439;47;4;5;6;17;24;28;0;0;-0,116893;-0,2408;48;4;0;-0,201220;0,066991;-1,480608;1,381051;17
7440;432;6;14;17;28;32;44;0;0;0,157075;0,0332;48;4;0;1,164600;1,131290;-1,156799;-0,824940;17
7441;445;11;12;17;24;28;32;0;0;-0,345665;-0,4696;48;4;0;-1,383775;0,048417;0,339040;0,304988;17
7442;162;4;6;12;14;17;24;0;0;1,240258;1,1164;48;4;0;0,629664;1,110239;0,589172;0,151441;17
7443;455;11;17;24;28;32;44;0;0;-0,806305;-0,9302;48;4;0;0,424110;-0,863575;-0,331487;-0,841657;17
7444;308;5;6;14;17;24;28;0;0;-0,404483;-0,5284;48;4;0;-0,021670;-1,220198;0,735289;-0,302387;17
7445;429;6;14;17;24;28;32;0;0;-0,946849;-1,0707;48;4;0;-1,630192;0,635979;-0,844753;-0,054732;17
7446;305;5;6;12;24;28;44;0;0;-1,852339;-1,9762;48;4;0;-0,524410;-2,563110;0,939605;-1,556762;17
7447;119;4;5;14;24;28;44;0;0;0,069467;-0,0544;48;4;0;-0,107111;1,114573;-0,397116;-0,471412;17
7448;170;4;6;12;14;28;44;0;0;1,340250;1,2164;48;4;0;0,719439;2,092813;-0,494939;0,363187;17
7449;415;6;12;14;17;24;32;0;0;0,292357;0,1685;48;4;0;-1,180078;0,590782;-0,205802;1,379812;17
7450;405;6;11;14;24;28;32;0;0;1,165652;1,0418;48;4;0;-0,424110;0,165434;0,911124;1,678856;17
7451;206;4;11;12;14;32;44;0;0;-0,028976;-0,1529;48;4;0;1,775071;-0,418414;-2,201905;0,787297;17
7452;43;4;5;6;14;24;44;0;0;-0,378789;-0,5027;48;4;0;-0,074297;0,548062;0,217070;-1,448413;17
7453;249;4;14;17;24;32;44;0;0;1,300315;1,1764;48;4;0;0,637713;0,266973;0,797203;0,898742;17
7454;451;11;14;17;24;28;44;0;0;-1,889487;-2,0134;48;4;0;-1,009196;-2,076467;0,974277;-1,667588;17
7455;243;4;12;17;24;28;44;0;0;1,453862;1,3300;48;4;0;1,088446;-0,036405;0,939605;0,916078;17
7456;96;4;5;12;14;24;28;0;0;-0,140730;-0,2646;48;4;0;-1,545370;-0,536050;-0,088784;1,888744;17
7457;417;6;12;14;17;28;32;0;0;1,760645;1,6368;48;4;0;2,708112;1,936790;-0,341393;-0,782220;17
7458;239;4;12;14;24;28;44;0;0;-1,582704;-1,7066;48;4;0;-0,390057;-1,389223;-1,636631;0,250504;17
7459;33;4;5;6;12;24;44;0;0;0,320218;0,1963;48;4;0;-0,684148;1,632793;0,298796;-0,607004;17
7460;241;4;12;14;28;32;44;0;0;0,312789;0,1889;48;4;0;0,513266;-0,004210;0,810824;-0,694302;17
7461;384;6;11;12;14;24;32;0;0;0,886112;0,7622;48;4;0;0,533078;-0,188713;1,073339;0,354519;17
7462;63;4;5;11;12;17;28;0;0;1,235305;1,1114;48;4;0;-0,857507;0,996937;-0,075783;2,406963;17
7463;407;6;11;14;24;32;44;0;0;-0,263010;-0,3869;48;4;0;0,135591;-1,459186;0,443675;0,353900;17
7464;73;4;5;11;14;17;28;0;0;-0,403245;-0,5271;48;4;0;-0,177693;-2,327838;1,683810;0,015231;17
7465;442;11;12;14;24;28;44;0;0;-1,434420;-1,5583;48;4;0;-1,339197;0,418662;-0,966104;-0,982202;17
7466;328;5;11;12;14;24;32;0;0;-0,003591;-0,1275;48;4;0;-1,518128;0,423615;0,506208;0,581124;17
7467;71;4;5;11;12;32;44;0;0;1,221375;1,0975;48;4;0;-0,512028;3,100151;-0,080117;-0,065257;17
7468;181;4;6;12;28;32;44;0;0;0,505960;0,3821;48;4;0;0,554748;-0,436988;-0,191562;1,085722;17
7469;38;4;5;6;14;17;28;0;0;-1,075011;-1,1989;48;4;0;0,226605;-2,623167;-0,434264;0,680805;17
